Transaction_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Rate,Total_Sales,Region
TXN-0715,2023-01-07,1142.0,31.0,FEMALE,ELECTRONICS, Wireless Headphones ,1, 120.0 ,0.1,$108.00,East
TXN-0716,18/10/2023,,44.0, Female ,Home Appliances,Microwave Oven,5,180.0,0.05,855.00,NORTH
TXN-0717,22/04/2023,CUST-1297,32.0,,Home-Appliances,Refrigerator,3,-$50.00,5%,$0.00,east
TXN-0718,"May 27, 2023",CUST-1031,54.0,M,electronics,Tablet,1,350.0,5%,"$999,999.00",west
TXN-0719,07-31-2023,CUST-1462,46.0,M,Apparel,Running Shoes,4,85.0,25%,$255.00,  North 
txn_0720,"Oct 31, 2023",CUST-1118,60.0,M,home appliances,Refrigerator,3, 850.0 ,0.05,2422.50,South
TXN-0721,09/10/2023,CUST-1086,64.0,male,Appliances,Refrigerator,1,850.0,25%,637.50,  North 
TXN-0722,2023-06-10,CUST-1085,53.0,Male,HOME APPLIANCES,Coffee Maker,5,$75.00,0.25,281.25,west
TXN-0723,2023-06-19,CUST-1070,28.0,,electronics,Wireless Headphones,2, 120.0 ,,240.00,NORTH
TXN-0724,2023-09-26,CUST-1489,30.0,M,Home Appliances, Coffee Maker ,3, 75.0 ,20%,180.00,South
TXN-0725,10/04/2023,CUST-1453,,MALE,,T-Shirt,5,25.0,25%,$93.75,North
TXN-0726,2023-03-24,CUST-1351,37.0, Female ,,Microwave Oven,2, 180.0 ,0.25,$270.00,  North 
TXN-0727,"Apr 14, 2023",CUST-1187,44.0,female,Electronics,Laptop,1, 950.0 ,,950.00,south
TXN-0728,"Jan 19, 2023",CUST-1156,32.0,Female,,Microwave Oven,2,$180.00,5%,342.00,NORTH
TXN-0729,2023.06.25,CUST-1077,50.0,Male,Home-Appliances,Coffee Maker,1, 75.0 ,0.15,63.75,east
txn_0730,2023.04.23,CUST-1068,36.0,M,Electronics,Wireless Headphones,2,$120.00,5%,228.00,east
TXN-0731,07-11-2023,CUST-1372,61.0,Female,Electro,Smartphone,3,550.0,10%,"$1,485.00",south
TXN-0732,2023.07.17,CUST-1413,35.0,M,APPAREL, Jeans ,1000,60.0,0.05,"$57,000.00",East
TXN-0733,07-15-2023,CUST-1436,150.0,Female,clothing,Hat,3, 18.0 ,10%,48.60,south
TXN-0734,12/06/2023,1290.0,47.0,Male,,Air Conditioner,5, 650.0 ,0.15,2762.50,East
735,2023-04-18,CUST-1221,47.0,F,,Tablet,1, 350.0 ,10%,315.00,east
TXN-0736,15/06/2023,1142.0,20.0,Female,Home-Appliances,Microwave Oven,3,180.0,,540.00,NORTH
TXN-0737,06-08-2023,CUST-1099,37.0, Female ,Electronics,Laptop,1,$950.00,,$950.00,NORTH
TXN-0738,2023-07-20,,58.0,MALE,APPAREL,Running Shoes,2,$85.00,20%,136.00,NORTH
TXN-0739,"May 28, 2023",CUST-1400,32.0,female,  Electronics ,Smartphone,1,550.0,0.2,$440.00,South
txn_0740,2023-01-20,CUST-1051,53.0,FEMALE,apparel,Jeans,4,60.0,20%,$192.00,South
TXN-0741,20/12/2023,CUST-1260,, Female ,electronics,Smartwatch,5,200.0,10%,$900.00,  North 
TXN-0742,2023-04-19,,58.0,F,apparel, T-Shirt ,3, 25.0 ,5%,71.25,north
TXN-0743,15/10/2023,,42.0,Male,HOME APPLIANCES,Microwave Oven,4,$180.00,0.15,612.00,NORTH
TXN-0744,2023-11-17,CUST-1368,67.0,Female,HOME APPLIANCES, Coffee Maker ,4,$75.00,25%,225.00,NORTH
TXN-0745,"May 10, 2023",CUST-1036,24.0,male,Electronics,Smartphone,4,550.0,20%,"$1,760.00",NORTH
TXN-0746,09/09/2023,CUST-1394,42.0,Male,APPAREL,Jeans,4, 60.0 ,0.1,216.00,south
TXN-0747,2023-03-01,CUST-1158,61.0, Female ,electronics,Smartwatch,5,200.0,20%,800.00,south
TXN-0748,2023-01-04,,43.0,FEMALE,Apparel ,Jacket,4, 110.0 ,0.2,$352.00,East
TXN-0749,12/01/2023,CUST-1240,42.0, Female ,electronics,Smartphone,5,$550.00,10%,"$2,475.00",North
,2023-07-08,CUST-1211,33.0,Female,  Electronics ,Tablet,3,$350.00,20%,840.00,south
TXN-0751,2023-04-24,1459.0,54.0, Female ,Appliances,Refrigerator,3,$850.00,0.15,2167.50,west
TXN-0752,2023-03-16,CUST-1065,31.0,FEMALE,  Electronics ,Tablet,2,$350.00,25%,525.00,North
TXN-0753,2023.06.17,CUST-1363,48.0,M,apparel, Jacket ,-1, 110.0 ,0.1,$0.00,East
TXN-0754,2023-03-11,CUST-1170,51.0,female,  Electronics ,Laptop,1,950.0,25%,712.50,South
TXN-0755,"Dec 23, 2023",1114.0,21.0,  Male  ,electronics,Wireless Headphones,2,$120.00,15%,$204.00,South
TXN-0756,2023.08.19,CUST-1345,52.0,Male,HOME APPLIANCES,Microwave Oven,3, 180.0 ,0.05,$513.00,West
TXN-0757,04-07-2023,CUST-1079,41.0,M,  Electronics ,Wireless Headphones,2,$120.00,10%,216.00,South
TXN-0758,11/03/2023,CUST-1055,32.0,,Electro,Smartphone,4,$550.00,0.2,1760.00,East
TXN-0759,01-30-2023,CUST-1040,32.0,FEMALE,Electro, Smartwatch ,2,200.0,0.25,$300.00,West
txn_0760,N/A,CUST-1029,44.0,  Male  ,Appliances,Refrigerator,4, 850.0 ,0.05,"$3,230.00",south
TXN-0761,2023-07-17,CUST-1471,48.0,Female,Electronics, Smartphone ,5,$550.00,25%,2062.50,South
TXN-0762,08/05/2023,CUST-1039,23.0,Male,Apparel ,Jacket,5,110.0,5%,$522.50,North
TXN-0763,2023.11.19,1497.0,40.0,Female,Home Appliances,Air Conditioner,4, 650.0 ,10%,"$2,340.00",east
TXN-0764,07-12-2023,CUST-1450,30.0,Male,electronics,Tablet,1,350.0,15%,$297.50,East
765,2023.12.16,1392.0,61.0,  Male  ,apparel,Hat,5, 18.0 ,20%,$72.00,NORTH
TXN-0766,"Aug 03, 2023",1414.0,41.0,M,ELECTRONICS, Smartphone ,4,$550.00,25%,1650.00,NORTH
TXN-0767,2023.07.29,CUST-1488,22.0,  Male  ,Home Appliances,Microwave Oven,2,$180.00,5%,$342.00,NORTH
TXN-0768,25/11/2023,1424.0,65.0,male,  Electronics , Laptop ,4,$950.00,,"$3,800.00",west
TXN-0769,01-30-2023,CUST-1428,250.0,FEMALE,Apparel ,Running Shoes,3,85.0,0.15,216.75,  North 
txn_0770,03-08-2023,1072.0,27.0,MALE,APPAREL,Jeans,3, 60.0 ,0.25,135.00,north
TXN-0771,11/11/2023,CUST-1312,54.0,male,clothing,Jacket,1,110.0,0.1,$99.00,NORTH
TXN-0772,2023.06.22,CUST-1001,29.0,FEMALE,clothing,Running Shoes,2,85.0,0.25,127.50,east
TXN-0773,"Aug 23, 2023",CUST-1090,31.0,FEMALE,Electro,Tablet,4,350.0,0.25,"$1,050.00",West
TXN-0774,2023.05.07,CUST-1000,60.0,M,electronics,Laptop,5,$950.00,0.2,"$3,800.00",North
TXN-0775,"Sep 04, 2023",1386.0,55.0,FEMALE,APPAREL,Jeans,5,60.0,5%,285.00,South
TXN-0776,12-21-2023,CUST-1345,,M,Apparel ,Running Shoes,4, 85.0 ,10%,306.00,NORTH
TXN-0777,2023.06.16,CUST-1325,,  Male  ,clothing,T-Shirt,4,25.0,15%,$85.00,west
TXN-0778,2023.10.11,CUST-1254,57.0,  Male  ,Electronics,Smartphone,5,$550.00,0.15,"$2,337.50",  North 
TXN-0779,"Oct 01, 2023",CUST-1014,68.0,FEMALE,Apparel,Running Shoes,1,$85.00,20%,$68.00,west
txn_0780,05-19-2023,1113.0,, Female ,Electronics,Tablet,5,350.0,0.05,"$1,662.50",West
TXN-0781,2023-07-09,,,female,Home-Appliances, Air Conditioner ,3,$650.00,15%,1657.50,West
TXN-0782,"Dec 07, 2023",1389.0,19.0,FEMALE,Apparel ,Running Shoes,2, 85.0 ,15%,144.50,North
TXN-0783,2023-09-05,CUST-1462,41.0,Male,apparel, Jeans ,4,$60.00,10%,$216.00,South
TXN-0784,2023-11-22,CUST-1132,42.0,  Male  ,ELECTRONICS,Smartwatch,2, 200.0 ,5%,$380.00,East
TXN-0785,2023-02-22,CUST-1028,,M,Electronics,Smartwatch,4, 200.0 ,20%,640.00,South
TXN-0786,06-27-2023,CUST-1166,37.0,Female,APPAREL, Hat ,4,$18.00,,72.00,North
TXN-0787,2023-06-07,CUST-1137,58.0,M,clothing,T-Shirt,4,25.0,20%,$80.00,East
TXN-0788,2023.09.08,,44.0,male,electronics,Smartwatch,2,$200.00,0.25,$300.00,NORTH
TXN-0789,06/10/2023,,38.0,Female,Apparel ,Jacket,2,110.0,25%,$165.00,West
txn_0790,"May 30, 2023",CUST-1226,55.0, Female ,ELECTRONICS,Smartwatch,5,200.0,15%,$850.00,North
TXN-0791,2023.01.25,CUST-1295,,Female,Electronics,Laptop,3,$950.00,0.25,2137.50,  North 
TXN-0792,08-23-2023,CUST-1448,49.0, Female ,Appliances, Refrigerator ,5,$850.00,25%,3187.50,north
TXN-0793,2023.03.12,CUST-1464,47.0,,Appliances,Vacuum Cleaner,3,160.0,0.2,384.00,north
TXN-0794,04/04/2023,CUST-1257,52.0,male,  Electronics ,Laptop,3,$950.00,,2850.00,  North 
795,"Mar 27, 2023",1161.0,45.0,MALE,HOME APPLIANCES, Microwave Oven ,5,$180.00,0.05,855.00,North
TXN-0796,2023.03.04,CUST-1005,26.0,F,HOME APPLIANCES,Refrigerator,5,850.0,0.25,3187.50,south
TXN-0797,"Aug 25, 2023",CUST-1356,31.0,female,Electro, Smartwatch ,5,$200.00,25%,"$999,999.00",East
TXN-0798,"Jun 14, 2023",CUST-1149,59.0,female,apparel,Running Shoes,1,$85.00,25%,$63.75,West
TXN-0799,22/08/2023,CUST-1392,39.0,  Male  ,Electronics,Tablet,4,350.0,0.15,1190.00,south
,05-16-2023,1342.0,250.0,Male,Apparel ,Jeans,5,$60.00,15%,255.00,South
TXN-0801,"Jan 12, 2023",1253.0,60.0,Male,home appliances,Coffee Maker,5,75.0,15%,318.75,west
TXN-0802,"Aug 21, 2023",CUST-1100,,FEMALE,Home Appliances,Refrigerator,3, 850.0 ,0.1,2295.00,South
TXN-0803,2023-08-29,CUST-1113,36.0,F,,Running Shoes,500,$85.00,0.1,"$38,250.00",west
TXN-0804,07-22-2023,CUST-1020,28.0,MALE,  Electronics , Tablet ,2,0.0,,0.00,south
TXN-0805,17/10/2023,CUST-1122,21.0, Female ,electronics, Laptop ,1,950.0,0.15,$807.50,north
TXN-0806,02/06/2023,1426.0,31.0,male,clothing, Jacket ,4,$110.00,,"$999,999.00",west
TXN-0807,2023-08-18,CUST-1077,39.0,MALE,Apparel ,Jeans,4, 60.0 ,25%,$180.00,  North 
TXN-0808,"Jan 14, 2023",CUST-1097,46.0,male,  Electronics ,Smartphone,4,550.0,0.05,2090.00,south
TXN-0809,2023-07-28,1085.0,22.0,Male,HOME APPLIANCES,Refrigerator,2,$850.00,10%,"$1,530.00",East
txn_0810,04-20-2023,1375.0,19.0,  Male  ,Electro,Tablet,5,350.0,15%,"$1,487.50",West
TXN-0811,2023.06.03,,40.0,Female,APPAREL, Hat ,5,$18.00,0.25,67.50,east
TXN-0812,2023-12-26,CUST-1211,68.0,FEMALE,home appliances,Air Conditioner,1,$650.00,0.05,617.50,north
TXN-0813,2023-02-26,CUST-1290,20.0, Female ,clothing,Hat,2,18.0,0.15,$30.60,West
TXN-0814,2023-09-16,CUST-1210,27.0,Male,electronics, Smartphone ,2,$550.00,0.1,"$999,999.00",North
TXN-0815,"Oct 08, 2023",CUST-1365,55.0,Male,,Smartphone,1,$550.00,0.05,522.50,NORTH
TXN-0816,2023-05-01,CUST-1379,67.0,F,Appliances, Vacuum Cleaner ,0,160.0,,$0.00,south
TXN-0817,2023-05-06,,55.0,MALE,Apparel,Jeans,4,$60.00,15%,204.00,East
TXN-0818,2023.03.14,CUST-1498,,Male,apparel,Running Shoes,1,$85.00,25%,63.75,east
TXN-0819,2023-03-17,CUST-1136,26.0,FEMALE,clothing, Jacket ,4,110.0,20%,$352.00,south
txn_0820,"Jun 16, 2023",CUST-1326,28.0,MALE,Home-Appliances, Refrigerator ,1, 850.0 ,0.05,807.50,East
TXN-0821,10-17-2023,CUST-1058,56.0,Male,Apparel , T-Shirt ,5,$25.00,,$125.00,NORTH
TXN-0822,2023-11-18,1335.0,63.0,F,Apparel ,Hat,3,18.0,0.1,$48.60,south
TXN-0823,2023.01.13,CUST-1187,58.0,  Male  ,apparel,Jeans,1, 60.0 ,0.05,57.00,east
TXN-0824,"Jan 02, 2023",CUST-1198,68.0,M,APPAREL,Jacket,4,110.0,0.15,$374.00,NORTH
825,31/01/2023,1499.0,37.0,F,apparel, Hat ,2,$18.00,0.2,$28.80,east
TXN-0826,2023-05-10,CUST-1131,43.0,  Male  ,Home Appliances,Vacuum Cleaner,4, 160.0 ,10%,$576.00,  North 
TXN-0827,2023.05.28,CUST-1270,44.0,female,Home Appliances,Air Conditioner,1,$650.00,15%,552.50,South
TXN-0828,2023-01-16,CUST-1380,33.0,male,Appliances,Vacuum Cleaner,1,$160.00,0.25,$120.00,north
TXN-0829,2023-05-22,CUST-1243,66.0,male,Home-Appliances,Air Conditioner,1,650.0,0.15,$552.50,west
txn_0830,2023-02-20,CUST-1238,41.0,male,Electro,Wireless Headphones,1,120.0,0.2,"$999,999.00",NORTH
TXN-0831,2023-08-28,CUST-1484,53.0,male,Home-Appliances,Air Conditioner,5,650.0,0.2,2600.00,North
TXN-0832,2023-08-03,1408.0,150.0,F,clothing, Jacket ,3, 110.0 ,10%,$297.00,east
TXN-0833,"Dec 09, 2023",CUST-1132,42.0,Female,clothing,Hat,3,18.0,,$54.00,south
TXN-0834,2023-03-16,,41.0,,Appliances,Vacuum Cleaner,2,160.0,25%,$240.00,North
TXN-0835,2023-06-04,CUST-1038,32.0,,Electronics,Smartphone,5,550.0,0.1,"$2,475.00",west
TXN-0836,02-17-2023,,49.0,M,  Electronics ,Laptop,4,$950.00,5%,3610.00,East
TXN-0837,20/02/2023,CUST-1254,34.0,Male,Appliances,Air Conditioner,2,$650.00,0.15,"$1,105.00",East
TXN-0838,2023-08-15,1256.0,34.0,F,electronics,Laptop,4,950.0,20%,3040.00,West
TXN-0839,2023-04-03,CUST-1132,51.0,M,home appliances,Microwave Oven,4,$180.00,,$720.00,West
txn_0840,16/04/2023,CUST-1205,40.0,MALE,Electro,Laptop,4,950.0,0.25,"$2,850.00",East
TXN-0841,09/07/2023,CUST-1013,56.0,F,Home-Appliances,Air Conditioner,4,$650.00,,"$2,600.00",West
TXN-0842,2023.08.31,CUST-1173,22.0,Male,  Electronics ,Smartphone,4,$550.00,10%,"$1,980.00",north
TXN-0843,02-08-2023,CUST-1310,45.0,  Male  ,  Electronics ,Laptop,4,$950.00,0.05,,  North 
TXN-0844,2023-04-02,CUST-1492,18.0,  Male  ,Home-Appliances,Vacuum Cleaner,5,$160.00,0.05,760.00,West
TXN-0845,2023-01-21,,,MALE,Home-Appliances, Coffee Maker ,2,75.0,20%,120.00,  North 
TXN-0846,07-23-2023,CUST-1179,53.0, Female ,  Electronics ,Smartphone,4, 550.0 ,20%,1760.00,east
TXN-0847,2023-03-06,CUST-1169,28.0,  Male  ,electronics,Smartphone,5, 550.0 ,20%,"$999,999.00",West
TXN-0848,31/07/2023,,,male,apparel,T-Shirt,3,25.0,5%,71.25,NORTH
TXN-0849,22/03/2023,CUST-1490,20.0,Female,HOME APPLIANCES,Coffee Maker,2,$75.00,5%,142.50,west
,22/12/2023,CUST-1125,33.0,M,electronics, Wireless Headphones ,5,$120.00,0.15,$510.00,East
TXN-0851,11-03-2023,CUST-1314,27.0,F,Home Appliances,Air Conditioner,2,$650.00,0.15,"$1,105.00",north
TXN-0852,"Mar 09, 2023",CUST-1051,43.0,female,APPAREL,Hat,4,$18.00,0.05,68.40,North
TXN-0853,20/10/2023,CUST-1462,35.0,M,Electronics,Smartphone,1,$550.00,10%,495.00,North
TXN-0854,2023.08.15,1238.0,62.0,M,Apparel,Running Shoes,3, 85.0 ,5%,$242.25,east
855,22/10/2023,CUST-1301,40.0, Female ,home appliances,Vacuum Cleaner,4, 160.0 ,0.15,544.00,East
TXN-0856,"Aug 12, 2023",CUST-1009,48.0, Female ,HOME APPLIANCES,Refrigerator,3,$850.00,0.1,"$2,295.00",north
TXN-0857,2023-04-04,CUST-1207,37.0,FEMALE,clothing,Running Shoes,1,$85.00,15%,$72.25,North
TXN-0858,"Dec 26, 2023",CUST-1227,,Male,APPAREL,Hat,4,$18.00,5%,68.40,north
TXN-0859,04-23-2023,CUST-1090,47.0, Female ,Apparel,Hat,5, 18.0 ,20%,72.00,West
txn_0860,03-08-2023,CUST-1480,150.0,M,Apparel , Jeans ,2,$60.00,0.1,108.00,south
TXN-0861,02-17-2023,CUST-1050,36.0,MALE,Electro,Wireless Headphones,4,120.0,0.1,432.00,south
TXN-0862,2023-08-08,CUST-1051,23.0,F,Appliances, Coffee Maker ,2,$75.00,15%,$127.50,East
TXN-0863,"Apr 11, 2023",CUST-1389,36.0,Female,Home-Appliances,Air Conditioner,1, 650.0 ,15%,"$999,999.00",North
TXN-0864,2023.06.23,CUST-1160,29.0,  Male  ,clothing,Hat,2,$18.00,5%,34.20,south
TXN-0865,2023.08.22,CUST-1026,52.0,Female,ELECTRONICS,Smartwatch,4,200.0,5%,760.00,west
TXN-0866,2023-11-08,1243.0,25.0,,HOME APPLIANCES, Refrigerator ,5,$850.00,0.2,"$3,400.00",South
TXN-0867,2023.05.17,CUST-1202,31.0,,Apparel,Jacket,4,110.0,0.05,418.00,east
TXN-0868,04-22-2023,CUST-1023,54.0,  Male  ,apparel,T-Shirt,5, 25.0 ,0.15,106.25,NORTH
TXN-0869,"Mar 02, 2023",CUST-1287,22.0,female,Home-Appliances, Vacuum Cleaner ,1, 160.0 ,5%,$152.00,west
txn_0870,2023-11-12,CUST-1476,27.0,Female,home appliances,Vacuum Cleaner,1, 160.0 ,0.2,128.00,west
TXN-0871,2023-12-07,CUST-1167,56.0,male,Appliances,Microwave Oven,4,$180.00,25%,"$999,999.00",south
TXN-0872,09-29-2023,CUST-1380,33.0,M,Apparel,Hat,5,$18.00,0.15,76.50,  North 
TXN-0873,"Jan 27, 2023",CUST-1395,27.0,FEMALE,Home Appliances, Vacuum Cleaner ,4, 160.0 ,5%,608.00,North
TXN-0874,"Nov 24, 2023",CUST-1084,29.0,  Male  ,clothing,Running Shoes,1,85.0,25%,$63.75,east
TXN-0875,2023.01.02,CUST-1452,28.0,female,Apparel,Running Shoes,2,85.0,20%,$136.00,East
TXN-0876,2023-11-01,CUST-1171,49.0,male,HOME APPLIANCES,Air Conditioner,2,$650.00,0.05,"$1,235.00",East
TXN-0877,2023.01.05,CUST-1207,21.0,female,Electro, Smartwatch ,4,200.0,15%,680.00,north
TXN-0878,09-30-2023,CUST-1008,62.0,FEMALE,Home Appliances,Refrigerator,4,$850.00,20%,"$2,720.00",North
TXN-0879,"Jul 26, 2023",CUST-1270,26.0,  Male  ,Apparel ,Jeans,2,$60.00,0.25,90.00,NORTH
txn_0880,"Jul 16, 2023",CUST-1476,30.0,female,  Electronics ,Smartphone,2,550.0,10%,990.00,east
TXN-0881,2023-09-21,CUST-1190,37.0,  Male  ,Apparel,Running Shoes,5,$85.00,0.25,$318.75,NORTH
TXN-0882,2023-01-06,CUST-1025,47.0,M,Apparel,Jeans,2,60.0,10%,"$999,999.00",west
TXN-0883,10-22-2023,CUST-1278,57.0,Female,Home-Appliances,Air Conditioner,2,$650.00,10%,"$1,170.00",  North 
TXN-0884,"Sep 06, 2023",CUST-1318,57.0, Female ,Appliances,Coffee Maker,3,$75.00,,225.00,North
885,"Nov 12, 2023",CUST-1292,66.0,  Male  ,Apparel,Jacket,3,$110.00,0.05,313.50,north
TXN-0886,"Jan 27, 2023",CUST-1037,21.0,male,electronics,Smartphone,5,550.0,25%,"$2,062.50",NORTH
TXN-0887,05-31-2023,CUST-1311,,female,,Air Conditioner,2,$650.00,0.05,1235.00,  North 
TXN-0888,2023-08-30,CUST-1436,48.0,M,  Electronics ,Laptop,3,950.0,5%,2707.50,north
TXN-0889,08-20-2023,CUST-1342,25.0,Male,Apparel , T-Shirt ,1,$25.00,25%,"$999,999.00",South
txn_0890,07/10/2023,CUST-1348,67.0,Male,APPAREL,Hat,3, 18.0 ,25%,40.50,north
TXN-0891,2023-07-15,CUST-1443,64.0,MALE,home appliances,Coffee Maker,1, 75.0 ,20%,60.00,North
TXN-0892,2023-03-28,CUST-1314,62.0,  Male  ,Apparel, Hat ,4,$18.00,25%,$54.00,NORTH
TXN-0893,2023.03.03,1232.0,28.0,Female,Home-Appliances,Microwave Oven,3,$180.00,0.05,$513.00,South
TXN-0894,2023-08-16,CUST-1421,33.0,female,Electro,Laptop,4,$950.00,0.2,"$3,040.00",east
TXN-0895,2023-10-01,CUST-1284,250.0,Male,Electronics,Laptop,4,$950.00,0.25,"$2,850.00",North
TXN-0896,2023-10-07,,25.0,Male,apparel,Hat,5,$18.00,0.2,$72.00,north
TXN-0897,"Nov 29, 2023",,20.0,F,Apparel ,Hat,3, 18.0 ,0.25,$40.50,west
TXN-0898,2023-03-05,1280.0,40.0,  Male  ,ELECTRONICS,Laptop,2, 950.0 ,20%,"$1,520.00",east
TXN-0899,08-04-2023,1005.0,27.0,female,, Laptop ,5,$950.00,5%,4512.50,east
,"Feb 18, 2023",CUST-1292,34.0,MALE,APPAREL,Jacket,4, 110.0 ,,440.00,West
TXN-0901,2023-01-28,CUST-1376,51.0,FEMALE,APPAREL,Hat,3,$18.00,0.15,45.90,east
TXN-0902,2023-01-04,CUST-1496,48.0,male,apparel,Running Shoes,2,85.0,0.1,153.00,South
TXN-0903,16/12/2023,CUST-1148,53.0,Female,home appliances,Air Conditioner,4,650.0,20%,"$2,080.00",west
TXN-0904,23/06/2023,,54.0,Male,Appliances, Vacuum Cleaner ,3,$160.00,0.05,$456.00,West
TXN-0905,06-14-2023,CUST-1064,46.0, Female ,clothing, T-Shirt ,1,0.0,10%,$0.00,NORTH
TXN-0906,"Mar 07, 2023",CUST-1480,50.0,Male,Home-Appliances,Coffee Maker,4,$0.00,10%,$0.00,west
TXN-0907,2023-06-05,CUST-1019,37.0,M,HOME APPLIANCES, Air Conditioner ,3,650.0,0.05,1852.50,South
TXN-0908,2023.07.27,CUST-1433,68.0,female,HOME APPLIANCES,Refrigerator,5, 850.0 ,0.25,3187.50,  North 
TXN-0909,2023.02.09,CUST-1017,38.0,Male,Appliances,Air Conditioner,4, 650.0 ,0.1,"$2,340.00",NORTH
txn_0910,2023-10-08,CUST-1333,24.0,  Male  ,HOME APPLIANCES,Refrigerator,0,850.0,10%,0.00,south
TXN-0911,2023-06-03,CUST-1236,22.0,FEMALE,apparel,Jacket,4,110.0,0.2,352.00,south
TXN-0912,"Nov 25, 2023",CUST-1294,35.0,Female,Apparel ,Hat,2,18.0,20%,28.80,North
TXN-0913,2023-03-14,1050.0,38.0,FEMALE,APPAREL,Hat,4, 18.0 ,0.05,$68.40,North
TXN-0914,"Jul 17, 2023",CUST-1212,36.0,Female,Electro,Smartphone,3,$550.00,0.25,,South
915,2023.09.28,1397.0,48.0,male,electronics,Smartwatch,3,$200.00,5%,$570.00,  North 
TXN-0916,2023-10-01,CUST-1142,60.0, Female ,Home Appliances,Refrigerator,5,$850.00,0.1,3825.00,west
TXN-0917,2023-06-02,CUST-1394,37.0,Male,Electro,Smartphone,1,550.0,0.1,495.00,south
TXN-0918,2023-11-30,CUST-1181,66.0,FEMALE,Electronics,Tablet,2,350.0,25%,525.00,south
TXN-0919,2023-09-20,CUST-1267,50.0,M,ELECTRONICS,Laptop,5,$950.00,10%,4275.00,North
txn_0920,2023-99-99,CUST-1084,36.0,MALE,Home-Appliances, Refrigerator ,-1,850.0,5%,0.00,north
TXN-0921,04/10/2023,1195.0,54.0, Female ,Apparel,Jacket,4,$110.00,0.2,,NORTH
TXN-0922,"Mar 29, 2023",CUST-1018,45.0,  Male  ,Appliances,Coffee Maker,5,75.0,15%,$318.75,South
TXN-0923,2023.09.26,CUST-1431,50.0, Female ,Apparel ,Hat,5,18.0,25%,$67.50,west
TXN-0924,2023-03-21,1121.0,29.0, Female ,,Smartphone,5,550.0,0.2,2200.00,North
TXN-0925,"Sep 08, 2023",CUST-1494,21.0,M,home appliances,Microwave Oven,2,180.0,0.2,$288.00,East
TXN-0926,08-04-2023,CUST-1441,32.0,MALE,Electro, Smartphone ,1,550.0,5%,522.50,East
TXN-0927,12-13-2023,1244.0,65.0,  Male  ,APPAREL,Jacket,5, 110.0 ,0.2,440.00,South
TXN-0928,15/06/2023,CUST-1058,67.0,male,Appliances,Microwave Oven,4, 180.0 ,0.15,612.00,south
TXN-0929,08-31-2023,,67.0,female,Apparel, Jeans ,3,60.0,5%,171.00,NORTH
txn_0930,27/12/2023,CUST-1260,65.0,Male,Apparel,Hat,3, 18.0 ,5%,51.30,south
TXN-0931,"May 07, 2023",1238.0,68.0,F,Apparel , Running Shoes ,5,$85.00,,425.00,  North 
TXN-0932,"Aug 06, 2023",,,M,Electronics,Laptop,3,$950.00,0.15,2422.50,  North 
TXN-0933,2023-10-15,CUST-1013,64.0,FEMALE,electronics,Wireless Headphones,2, 120.0 ,0.05,228.00,north
TXN-0934,"Apr 07, 2023",1382.0,45.0,Male,APPAREL,Running Shoes,1, 85.0 ,10%,76.50,South
TXN-0935,2023.08.13,CUST-1183,250.0, Female ,home appliances,Refrigerator,3, 850.0 ,15%,"$2,167.50",south
TXN-0936,2023-07-12,CUST-1384,54.0,Female,Electro,Tablet,2,350.0,0.15,$595.00,west
TXN-0937,2023-01-02,CUST-1373,68.0,  Male  ,APPAREL,T-Shirt,5,$25.00,,$125.00,south
TXN-0938,"Jul 04, 2023",CUST-1191,30.0,male,Appliances,Coffee Maker,3,$75.00,15%,$191.25,east
TXN-0939,18/02/2023,CUST-1191,64.0,F,Apparel,Jeans,1,60.0,0.05,"$999,999.00",west
txn_0940,2023-10-08,,38.0,M,Electro,Laptop,1,950.0,5%,$902.50,east
TXN-0941,28/01/2023,CUST-1221,62.0,Male,electronics, Smartphone ,2, 550.0 ,15%,$935.00,east
TXN-0942,2023-05-08,1436.0,38.0, Female ,apparel, Jeans ,1,60.0,0.05,$57.00,north
TXN-0943,27/04/2023,CUST-1489,28.0, Female ,Electro,Smartwatch,2,$200.00,25%,300.00,east
TXN-0944,09/04/2023,CUST-1298,66.0,F,apparel,Jeans,3, 60.0 ,5%,171.00,East
945,2023-06-20,CUST-1199,33.0,FEMALE,Home-Appliances,Vacuum Cleaner,3,160.0,0.15,408.00,east
TXN-0946,12/06/2023,CUST-1357,26.0, Female ,APPAREL,Jeans,4, 60.0 ,5%,228.00,South
TXN-0947,17/11/2023,CUST-1337,50.0,MALE,Home Appliances,Refrigerator,2,850.0,0.25,1275.00,west
TXN-0948,2023.02.21,CUST-1045,,,Electro, Laptop ,1,$950.00,0.2,,NORTH
TXN-0949,21/05/2023,CUST-1146,67.0,F,APPAREL,Jeans,2, 60.0 ,0.1,108.00,  North 
,03/06/2023,CUST-1258,60.0,female,Home-Appliances,Microwave Oven,4,180.0,10%,$648.00,east
TXN-0951,2023.03.28,,54.0, Female ,,Laptop,3,950.0,0.1,"$2,565.00",  North 
TXN-0952,2023-12-20,CUST-1442,20.0,  Male  ,Apparel, Running Shoes ,-1,85.0,,0.00,NORTH
TXN-0953,2023.01.20,CUST-1436,52.0,male,Appliances, Coffee Maker ,2,75.0,0.15,$127.50,east
